0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:24:57 +0530] "GET /hello_Doctor/startchat.jsp HTTP/1.1" 200 4531
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:24:57 +0530] "GET /hello_Doctor/startchat.jsp HTTP/1.1" 200 4531
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:24:57 +0530] "GET /hello_Doctor/styles.css HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:24:58 +0530] "GET /hello_Doctor/chat HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:25:00 +0530] "GET /hello_Doctor/Menu.jsp HTTP/1.1" 200 16472
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:25:00 +0530] "GET /hello_Doctor/ViewHospital.jsp HTTP/1.1" 200 2572
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:25:07 +0530] "GET /hello_Doctor/BookAppointment.jsp?doctor_hospital=CIMS HTTP/1.1" 200 5143
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:25:11 +0530] "GET /hello_Doctor/Menu.jsp HTTP/1.1" 200 16472
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:25:11 +0530] "GET /hello_Doctor/ViewHospital.jsp HTTP/1.1" 200 2572
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:25:38 +0530] "GET /hello_Doctor/DoctorIndex.jsp HTTP/1.1" 200 23857
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:25:45 +0530] "POST /hello_Doctor/Doctor_Login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:25:46 +0530] "GET /hello_Doctor/DoctorError.jsp HTTP/1.1" 200 1324
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:25:46 +0530] "GET /hello_Doctor/css/font-awesome.min.css HTTP/1.1" 404 796
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:25:55 +0530] "POST /hello_Doctor/Doctor_Login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:25:55 +0530] "GET /hello_Doctor/Doctor_Menu.jsp HTTP/1.1" 200 4882
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:25:57 +0530] "GET /hello_Doctor/ViewAppointemet.jsp?name=Dr.AnushkaGupta HTTP/1.1" 200 2280
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:25:57 +0530] "GET /hello_Doctor/ViewAppointemet.jsp?name=Dr.AnushkaGupta HTTP/1.1" 200 2280
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:26:02 +0530] "GET /hello_Doctor/DownloadServlet?fileName=NIkil%20batch.docx HTTP/1.1" 200 12637
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:26:06 +0530] "GET /hello_Doctor/EditApponitmentView.jsp?patient_email=shaliniawasthi311@gmail.com HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:26:06 +0530] "GET /hello_Doctor/EditApponitmentView.jsp?patient_email=shaliniawasthi311@gmail.com HTTP/1.1" 200 3680
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:26:29 +0530] "GET /hello_Doctor/AdminPannel.jsp HTTP/1.1" 200 3951
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:26:29 +0530] "GET /hello_Doctor/assets/vendor/admin/vendor/jquery/jquery.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:26:29 +0530] "GET /hello_Doctor/assets/vendor/admin/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:26:29 +0530] "GET /hello_Doctor/assets/vendor/admin/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:26:29 +0530] "GET /hello_Doctor/assets/css/simple-sidebar.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:26:29 +0530] "GET /hello_Doctor/images/admin.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:26:34 +0530] "GET /hello_Doctor/AddHosptial.jsp HTTP/1.1" 200 4904
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:26:36 +0530] "GET /hello_Doctor/AddHosptialDeatils.jsp HTTP/1.1" 200 7810
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:26:38 +0530] "GET /hello_Doctor/UpdateHosptialDetails.jsp HTTP/1.1" 200 5082
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:26:42 +0530] "GET /hello_Doctor/EditHopsitalDetails.jsp?hospital_id=1 HTTP/1.1" 200 5203
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:26:48 +0530] "POST /hello_Doctor/UpdateConfrim HTTP/1.1" 200 3951
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:26:52 +0530] "GET /hello_Doctor/Menu.jsp HTTP/1.1" 200 16472
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:26:52 +0530] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:26:52 +0530] "GET /hello_Doctor/ViewHospital.jsp HTTP/1.1" 200 2579
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:27:01 +0530] "GET /hello_Doctor/AppointmentView.jsp HTTP/1.1" 200 4220
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:27:02 +0530] "GET /hello_Doctor/AdminChat.jsp HTTP/1.1" 200 3550
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:27:02 +0530] "GET /hello_Doctor/styles.css HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:27:02 +0530] "GET /hello_Doctor/chat HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:27:06 +0530] "GET /hello_Doctor/startchat.jsp HTTP/1.1" 200 4531
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:27:06 +0530] "GET /hello_Doctor/styles.css HTTP/1.1" 404 778
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:27:06 +0530] "GET /hello_Doctor/chat HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:27:19 +0530] "GET /hello_Doctor/Doctor_Menu.jsp HTTP/1.1" 200 4882
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:27:26 +0530] "GET /hello_Doctor/Menu.jsp HTTP/1.1" 200 16472
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:27:27 +0530] "GET /hello_Doctor/ViewHospital.jsp HTTP/1.1" 200 2579
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:27:32 +0530] "GET /hello_Doctor/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [01/Jun/2021:17:27:47 +0530] "GET /hello_Doctor/images/move-top.png HTTP/1.1" 200 3514
